timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1720116000000,3142.23,3145.59,3125.05,3129.92,56516.553,1720119599999,177109757.22,100210,25457.984,79780302.42288
1720119600000,3129.92,3151.4,3127.14,3132.59,66711.048,1720123199999,209551062.46,114816,34070.235,107014859.66618
1720123200000,3132.59,3143.64,3126.91,3143.49,44044.006,1720126799999,138005796.01,75691,22484.905,70470651.65224
1720126800000,3143.49,3168.0,3138.61,3161.99,59452.748,1720130399999,187613075.94,84988,34560.292,109078762.27527
1720130400000,3162.0,3168.98,3124.63,3127.33,82400.177,1720133999999,259158596.31,105974,37447.691,117803543.51311
1720134000000,3127.32,3128.47,3049.39,3059.31,320292.674,1720137599999,987888888.6,342262,140463.941,433246454.60557
1720137600000,3059.3,3108.28,3040.0,3104.4,409440.58,1720141199999,1257103578.24,479044,209046.453,642134830.61695
1720141200000,3104.39,3107.64,3060.82,3094.35,153642.406,1720144799999,474293385.19,238367,74278.09,229283856.52676
1720144800000,3094.35,3094.36,2881.8,2926.66,634062.721,1720148399999,1906860108.77,549964,243681.24,735110304.94879
1720148400000,2926.66,2954.66,2862.0,2919.91,722860.559,1720151999999,2111211377.37,752487,341368.098,997465455.2654
1720152000000,2919.91,2927.94,2800.0,2865.23,719077.086,1720155599999,2068051686.03,613628,319178.359,918545187.73405
1720155600000,2865.23,2904.33,2852.4,2900.23,244720.178,1720159199999,705466341.35,290469,129120.162,372235313.72002
1720159200000,2900.22,2901.0,2842.34,2860.8,251592.403,1720162799999,720942264.64,287490,126217.598,361728760.20308
1720162800000,2860.79,2883.43,2846.2,2880.99,163956.679,1720166399999,469601516.32,212133,81932.246,234712101.40968
1720166400000,2880.98,2884.74,2848.01,2851.01,130481.323,1720169999999,374172108.57,194542,63275.107,181495746.77993
1720170000000,2851.0,2888.68,2821.84,2882.43,263329.641,1720173599999,751564894.87,309959,133257.081,380487176.74847
1720173600000,2882.43,2929.0,2872.58,2914.4,293608.681,1720177199999,855187950.04,309046,150419.924,438123902.22377
1720177200000,2914.4,2955.0,2912.35,2946.04,187928.336,1720180799999,552282747.3,244348,96916.507,284789145.27286
1720180800000,2946.04,2998.76,2921.01,2934.73,368566.64,1720184399999,1086771667.72,374604,180159.774,531575680.77038
1720184400000,2934.72,2977.74,2922.0,2969.8,194735.365,1720187999999,575857435.71,274469,94354.426,278971282.66464
1720188000000,2969.81,2973.9,2935.3,2954.6,150486.206,1720191599999,443991595.9,202742,71865.67,212034789.01166
1720191600000,2954.59,3007.86,2947.62,2989.98,232371.734,1720195199999,693993832.59,305182,116403.025,347668723.86163
1720195200000,2989.97,3000.5,2960.33,2966.29,152316.306,1720198799999,453801793.83,215469,72062.064,214736370.47597
1720198800000,2966.3,2995.82,2959.83,2989.67,106178.002,1720202399999,316492622.37,153783,52282.471,155827249.5828
1720202400000,2989.68,2995.0,2956.52,2991.86,111576.832,1720205999999,332385719.19,161701,56388.225,168008498.6213
1720206000000,2991.86,2995.77,2978.63,2986.52,73390.124,1720209599999,219172599.39,114210,34906.036,104235160.21345
1720209600000,2986.51,2987.05,2962.22,2972.91,53927.549,1720213199999,160290066.55,82105,27229.069,80924115.44369
1720213200000,2972.91,2987.66,2968.25,2976.68,37461.55,1720216799999,111564537.9,75824,19590.825,58345852.56273
1720216800000,2976.68,2988.0,2965.04,2976.12,54600.033,1720220399999,162623801.32,95139,28690.957,85456111.94418
1720220400000,2976.11,2992.52,2974.46,2980.43,42759.26,1720223999999,127653213.56,83089,23101.776,68974288.91359
1720224000000,2980.37,3026.4,2969.23,2985.9,166147.54,1720227599999,498111795.47,214876,85018.048,254946893.06757
1720227600000,2985.9,2987.65,2960.0,2961.48,83380.389,1720231199999,247772215.15,139905,38555.531,114576758.21377
1720231200000,2961.49,2985.99,2953.45,2979.29,79815.814,1720234799999,236832121.03,130707,44655.913,132517408.90384
1720234800000,2979.3,2983.0,2968.84,2978.95,40337.804,1720238399999,120065613.53,77923,16986.682,50570600.27958
1720238400000,2978.94,2981.36,2960.67,2961.3,39555.411,1720241999999,117442564.13,73433,19481.497,57843318.0756
